,Unnamed: 0,claw_length_cm,endangered,size_cm,specie,sub_specie,tail_length_cm,weight_kg
2089,2089,7.639,least_concern,60.982,three_toed,Brown-throated sloth,5.537,3.762
2090,2090,7.929,least_concern,60.668,three_toed,Brown-throated sloth,5.749,4.598
2091,2091,7.419,least_concern,60.259,three_toed,Brown-throated sloth,3.251,3.654
2092,2092,6.987,least_concern,62.212,three_toed,Brown-throated sloth,5.149,4.397
2093,2093,7.333,least_concern,60.31,three_toed,Brown-throated sloth,4.427,4.403
2094,2094,5.949,least_concern,59.556,three_toed,Brown-throated sloth,4.409,4.225
2095,2095,6.869,least_concern,62.702,three_toed,Brown-throated sloth,5.861,5.076
2096,2096,6.832,least_concern,60.967,three_toed,Brown-throated sloth,6.664,4.116
2097,2097,9.614,least_concern,61.467,three_toed,Brown-throated sloth,5.804,3.709
2098,2098,7.941,least_concern,60.747,three_toed,Brown-throated sloth,5.166,6.181
2099,2099,5.171,least_concern,62.532,three_toed,Brown-throated sloth,5.758,3.062
2100,2100,7.887,least_concern,61.755,three_toed,Brown-throated sloth,6.336,4.057
2101,2101,7.04,least_concern,59.974,three_toed,Brown-throated sloth,5.598,5.333
2102,2102,7.504,least_concern,61.512,three_toed,Brown-throated sloth,5.706,4.465
2103,2103,6.515,least_concern,60.107,three_toed,Brown-throated sloth,4.196,3.741
2104,2104,5.921,least_concern,62.114,three_toed,Brown-throated sloth,6.097,4.325
2105,2105,7.387,least_concern,60.485,three_toed,Brown-throated sloth,4.128,4.967
2106,2106,9.002,least_concern,59.965,three_toed,Brown-throated sloth,4.931,4.492
2107,2107,7.22,least_concern,62.046,three_toed,Brown-throated sloth,5.857,3.883
2108,2108,5.503,least_concern,60.958,three_toed,Brown-throated sloth,6.387,4.826
2109,2109,5.333,least_concern,63.138,three_toed,Brown-throated sloth,5.804,2.865
2110,2110,8.215,least_concern,59.548,three_toed,Brown-throated sloth,5.257,5.03
2111,2111,7.999,least_concern,61.568,three_toed,Brown-throated sloth,4.567,4.095
2112,2112,6.214,least_concern,61.736,three_toed,Brown-throated sloth,7.172,2.084
2113,2113,4.547,least_concern,60.318,three_toed,Brown-throated sloth,5.143,4.329
2114,2114,8.057,least_concern,61.229,three_toed,Brown-throated sloth,5.807,4.108
2115,2115,7.904,least_concern,60.726,three_toed,Brown-throated sloth,5.164,3.665
2116,2116,5.198,least_concern,59.477,three_toed,Brown-throated sloth,5.343,7.665
2117,2117,6.854,least_concern,62.144,three_toed,Brown-throated sloth,7.037,5.144
2118,2118,7.299,least_concern,61.049,three_toed,Brown-throated sloth,5.136,4.958
2119,2119,5.986,least_concern,61.528,three_toed,Brown-throated sloth,5.932,2.455
2120,2120,7.995,least_concern,62.01,three_toed,Brown-throated sloth,5.836,4.588
2121,2121,7.909,least_concern,61.925,three_toed,Brown-throated sloth,5.833,4.408
2122,2122,7.728,least_concern,59.818,three_toed,Brown-throated sloth,5.665,3.969
2123,2123,7.452,least_concern,60.366,three_toed,Brown-throated sloth,5.367,1.945
2124,2124,7.019,least_concern,60.039,three_toed,Brown-throated sloth,7.129,3.676
2125,2125,9.578,least_concern,61.061,three_toed,Brown-throated sloth,5.69,3.504
2126,2126,6.991,least_concern,60.962,three_toed,Brown-throated sloth,6.311,2.424
2127,2127,6.649,least_concern,60.015,three_toed,Brown-throated sloth,7.908,5.13
2128,2128,6.911,least_concern,62.684,three_toed,Brown-throated sloth,6.164,6.224
2129,2129,7.373,least_concern,60.412,three_toed,Brown-throated sloth,5.346,4.604
2130,2130,6.499,least_concern,61.35,three_toed,Brown-throated sloth,7.378,4.198
2131,2131,9.071,least_concern,61.179,three_toed,Brown-throated sloth,5.515,4.067
2132,2132,7.1,least_concern,61.431,three_toed,Brown-throated sloth,5.318,5.123
2133,2133,6.626,least_concern,62.648,three_toed,Brown-throated sloth,5.977,4.747
2134,2134,8.152,least_concern,60.181,three_toed,Brown-throated sloth,5.259,5.143
2135,2135,7.739,least_concern,61.747,three_toed,Brown-throated sloth,6.715,3.928
2136,2136,7.558,least_concern,60.49,three_toed,Brown-throated sloth,5.774,5.716
2137,2137,7.809,least_concern,60.09,three_toed,Brown-throated sloth,4.049,5.122
2138,2138,7.566,least_concern,61.39,three_toed,Brown-throated sloth,5.792,4.734
2139,2139,7.808,least_concern,60.399,three_toed,Brown-throated sloth,4.991,3.943
2140,2140,7.062,least_concern,61.232,three_toed,Brown-throated sloth,6.089,2.959
2141,2141,5.927,least_concern,62.249,three_toed,Brown-throated sloth,6.158,6.156
2142,2142,7.861,least_concern,58.885,three_toed,Brown-throated sloth,6.487,4.583
2143,2143,7.564,least_concern,61.866,three_toed,Brown-throated sloth,5.535,6.05
2144,2144,6.708,least_concern,60.529,three_toed,Brown-throated sloth,6.436,4.117
2145,2145,6.655,least_concern,61.972,three_toed,Brown-throated sloth,5.543,4.32
2146,2146,4.803,least_concern,63.234,three_toed,Brown-throated sloth,5.197,6.025
2147,2147,7.711,least_concern,61.145,three_toed,Brown-throated sloth,5.456,2.188
2148,2148,7.209,least_concern,59.541,three_toed,Brown-throated sloth,7.326,5.378
2149,2149,8.232,least_concern,60.314,three_toed,Brown-throated sloth,5.277,2.954
2150,2150,7.2,least_concern,60.048,three_toed,Brown-throated sloth,5.377,4.027
2151,2151,8.726,least_concern,60.538,three_toed,Brown-throated sloth,6.25,3.14
2152,2152,7.987,least_concern,60.168,three_toed,Brown-throated sloth,6.617,2.371
2153,2153,8.271,least_concern,61.304,three_toed,Brown-throated sloth,2.749,3.306
2154,2154,7.42,least_concern,60.244,three_toed,Brown-throated sloth,5.288,4.443
2155,2155,6.784,least_concern,60.442,three_toed,Brown-throated sloth,6.579,1.6
2156,2156,6.587,least_concern,61.496,three_toed,Brown-throated sloth,5.142,3.468
2157,2157,7.403,least_concern,59.918,three_toed,Brown-throated sloth,6.621,4.329
2158,2158,6.018,least_concern,60.749,three_toed,Brown-throated sloth,4.78,4.919
2159,2159,7.42,least_concern,61.949,three_toed,Brown-throated sloth,5.38,4.417
2160,2160,6.677,least_concern,61.217,three_toed,Brown-throated sloth,5.365,2.589
2161,2161,10.115,least_concern,61.003,three_toed,Brown-throated sloth,5.949,4.166
2162,2162,8.387,least_concern,61.022,three_toed,Brown-throated sloth,5.661,2.247
2163,2163,9.194,least_concern,62.633,three_toed,Brown-throated sloth,6.103,3.948
2164,2164,7.809,least_concern,61.397,three_toed,Brown-throated sloth,5.783,4.153
2165,2165,7.5,least_concern,61.515,three_toed,Brown-throated sloth,5.162,4.432
2166,2166,6.464,least_concern,60.843,three_toed,Brown-throated sloth,4.652,4.674
2167,2167,7.308,least_concern,62.159,three_toed,Brown-throated sloth,6.876,4.491
2168,2168,7.337,least_concern,61.94,three_toed,Brown-throated sloth,6.407,3.943
2169,2169,8.51,least_concern,61.242,three_toed,Brown-throated sloth,5.501,3.901
2170,2170,8.659,least_concern,61.478,three_toed,Brown-throated sloth,7.06,3.018
2171,2171,7.278,least_concern,60.894,three_toed,Brown-throated sloth,5.137,5.433
2172,2172,7.81,least_concern,60.627,three_toed,Brown-throated sloth,5.355,4.459
2173,2173,8.441,least_concern,62.106,three_toed,Brown-throated sloth,5.725,3.616
2174,2174,7.673,least_concern,62.342,three_toed,Brown-throated sloth,5.508,5.465
2175,2175,6.715,least_concern,59.32,three_toed,Brown-throated sloth,6.291,5.383
2176,2176,7.739,least_concern,61.582,three_toed,Brown-throated sloth,5.025,3.995
2177,2177,7.007,least_concern,59.446,three_toed,Brown-throated sloth,6.39,5.224
2178,2178,9.184,least_concern,61.906,three_toed,Brown-throated sloth,3.928,6.155
2179,2179,7.918,least_concern,61.095,three_toed,Brown-throated sloth,5.348,4.499
2180,2180,6.391,least_concern,62.106,three_toed,Brown-throated sloth,6.072,4.377
2181,2181,6.864,least_concern,61.346,three_toed,Brown-throated sloth,6.871,4.347
2182,2182,9.415,least_concern,60.007,three_toed,Brown-throated sloth,3.071,3.143
2183,2183,7.044,least_concern,60.897,three_toed,Brown-throated sloth,7.57,4.1
2184,2184,7.31,least_concern,60.547,three_toed,Brown-throated sloth,4.97,4.387
2185,2185,8.843,least_concern,63.402,three_toed,Brown-throated sloth,5.864,5.984
2186,2186,7.731,least_concern,62.723,three_toed,Brown-throated sloth,5.146,3.829
2187,2187,9.178,least_concern,58.128,three_toed,Brown-throated sloth,6.866,3.933
2188,2188,5.748,least_concern,60.256,three_toed,Brown-throated sloth,4.542,6.225
2189,2189,6.376,least_concern,62.634,three_toed,Brown-throated sloth,4.503,5.905
2190,2190,8.392,least_concern,61.386,three_toed,Brown-throated sloth,6.229,3.733
2191,2191,5.699,least_concern,61.169,three_toed,Brown-throated sloth,3.768,3.325
2192,2192,6.908,least_concern,60.379,three_toed,Brown-throated sloth,5.214,5.463
2193,2193,4.548,least_concern,60.144,three_toed,Brown-throated sloth,4.357,5.805
2194,2194,6.741,least_concern,60.95,three_toed,Brown-throated sloth,5.132,6.389
2195,2195,8.763,least_concern,59.296,three_toed,Brown-throated sloth,6.241,4.765
2196,2196,8.654,least_concern,61.26,three_toed,Brown-throated sloth,6.113,3.435
2197,2197,8.98,least_concern,61.07,three_toed,Brown-throated sloth,5.474,3.292
2198,2198,8.343,least_concern,62.403,three_toed,Brown-throated sloth,5.632,3.228
2199,2199,6.267,least_concern,60.665,three_toed,Brown-throated sloth,6.053,2.68
2200,2200,7.843,least_concern,60.264,three_toed,Brown-throated sloth,7.468,4.072
2201,2201,6.456,least_concern,61.872,three_toed,Brown-throated sloth,7.226,4.201
2202,2202,9.154,least_concern,61.375,three_toed,Brown-throated sloth,7.167,3.393
2203,2203,7.195,least_concern,61.915,three_toed,Brown-throated sloth,4.926,4.73
2204,2204,7.107,least_concern,59.507,three_toed,Brown-throated sloth,5.989,3.778
2205,2205,7.719,least_concern,60.73,three_toed,Brown-throated sloth,6.858,2.262
2206,2206,8.636,least_concern,60.394,three_toed,Brown-throated sloth,4.746,5.791
2207,2207,7.033,least_concern,60.135,three_toed,Brown-throated sloth,7.707,4.941
2208,2208,8.673,least_concern,61.508,three_toed,Brown-throated sloth,6.913,4.443
2209,2209,8.703,least_concern,60.941,three_toed,Brown-throated sloth,5.749,6.201
2210,2210,8.792,least_concern,60.733,three_toed,Brown-throated sloth,5.946,4.101
2211,2211,6.399,least_concern,59.47,three_toed,Brown-throated sloth,6.067,4.264
2212,2212,7.164,least_concern,61.594,three_toed,Brown-throated sloth,6.681,4.123
2213,2213,7.379,least_concern,60.789,three_toed,Brown-throated sloth,5.102,3.04
2214,2214,8.198,least_concern,59.274,three_toed,Brown-throated sloth,4.805,4.603
2215,2215,8.653,least_concern,61.528,three_toed,Brown-throated sloth,5.97,3.82
2216,2216,7.719,least_concern,61.287,three_toed,Brown-throated sloth,3.929,5.013
2217,2217,5.836,least_concern,59.481,three_toed,Brown-throated sloth,5.172,5.221
2218,2218,8.661,least_concern,59.931,three_toed,Brown-throated sloth,5.05,6.537
2219,2219,8.45,least_concern,60.695,three_toed,Brown-throated sloth,5.25,4.196
2220,2220,7.848,least_concern,61.484,three_toed,Brown-throated sloth,6.889,2.625
2221,2221,8.255,least_concern,61.16,three_toed,Brown-throated sloth,6.503,6.87
2222,2222,8.134,least_concern,61.463,three_toed,Brown-throated sloth,5.877,5.7
2223,2223,7.711,least_concern,61.434,three_toed,Brown-throated sloth,4.803,3.847
2224,2224,6.362,least_concern,60.616,three_toed,Brown-throated sloth,5.26,5.308
2225,2225,7.493,least_concern,59.824,three_toed,Brown-throated sloth,6.269,4.64
2226,2226,7.083,least_concern,59.249,three_toed,Brown-throated sloth,5.891,3.915
2227,2227,8.802,least_concern,61.403,three_toed,Brown-throated sloth,7.105,6.325
2228,2228,6.195,least_concern,59.584,three_toed,Brown-throated sloth,6.626,4.814
2229,2229,8.449,least_concern,58.201,three_toed,Brown-throated sloth,5.434,4.243
2230,2230,6.51,least_concern,62.071,three_toed,Brown-throated sloth,6.354,4.357
2231,2231,6.945,least_concern,61.05,three_toed,Brown-throated sloth,5.345,3.945
2232,2232,6.99,least_concern,60.561,three_toed,Brown-throated sloth,3.707,3.665
2233,2233,6.319,least_concern,62.65,three_toed,Brown-throated sloth,5.173,3.334
2234,2234,9.445,least_concern,60.108,three_toed,Brown-throated sloth,6.402,2.899
2235,2235,5.911,least_concern,59.391,three_toed,Brown-throated sloth,7.695,3.687
2236,2236,6.003,least_concern,59.192,three_toed,Brown-throated sloth,3.156,4.335
2237,2237,8.983,least_concern,60.628,three_toed,Brown-throated sloth,5.36,5.636
2238,2238,8.897,least_concern,60.449,three_toed,Brown-throated sloth,7.069,5.789
2239,2239,5.895,least_concern,60.476,three_toed,Brown-throated sloth,4.125,6.338
2240,2240,7.485,least_concern,59.656,three_toed,Brown-throated sloth,4.493,4.049
2241,2241,5.043,least_concern,61.183,three_toed,Brown-throated sloth,4.988,4.863
2242,2242,7.159,least_concern,58.999,three_toed,Brown-throated sloth,5.883,3.859
2243,2243,4.411,least_concern,62.287,three_toed,Brown-throated sloth,5.64,3.188
2244,2244,7.794,least_concern,60.559,three_toed,Brown-throated sloth,5.947,4.881
2245,2245,7.0,least_concern,58.786,three_toed,Brown-throated sloth,6.04,3.794
2246,2246,8.881,least_concern,60.381,three_toed,Brown-throated sloth,5.187,4.292
2247,2247,8.158,least_concern,61.361,three_toed,Brown-throated sloth,8.199,5.742
2248,2248,9.353,least_concern,60.648,three_toed,Brown-throated sloth,7.562,4.56
2249,2249,5.521,least_concern,60.964,three_toed,Brown-throated sloth,3.641,4.12
2250,2250,8.629,least_concern,60.385,three_toed,Brown-throated sloth,7.698,5.019
2251,2251,6.869,least_concern,58.569,three_toed,Brown-throated sloth,7.826,2.78
2252,2252,8.151,least_concern,59.909,three_toed,Brown-throated sloth,6.181,4.505
2253,2253,10.356,least_concern,61.823,three_toed,Brown-throated sloth,5.053,3.03
2254,2254,6.901,least_concern,62.174,three_toed,Brown-throated sloth,5.874,4.252
2255,2255,8.164,least_concern,62.294,three_toed,Brown-throated sloth,6.014,4.672
2256,2256,7.584,least_concern,61.472,three_toed,Brown-throated sloth,6.68,5.187
2257,2257,9.197,least_concern,60.062,three_toed,Brown-throated sloth,6.102,4.473
2258,2258,7.069,least_concern,61.845,three_toed,Brown-throated sloth,5.304,4.14
2259,2259,7.358,least_concern,59.929,three_toed,Brown-throated sloth,4.43,4.026
2260,2260,8.101,least_concern,60.795,three_toed,Brown-throated sloth,7.278,4.637
2261,2261,6.818,least_concern,59.947,three_toed,Brown-throated sloth,4.814,5.606
2262,2262,8.571,least_concern,60.592,three_toed,Brown-throated sloth,6.494,4.413
2263,2263,6.003,least_concern,61.194,three_toed,Brown-throated sloth,6.645,5.077
2264,2264,6.051,least_concern,59.314,three_toed,Brown-throated sloth,5.584,3.877
2265,2265,7.821,least_concern,61.928,three_toed,Brown-throated sloth,5.663,3.914
2266,2266,7.561,least_concern,60.479,three_toed,Brown-throated sloth,6.551,5.331
2267,2267,8.185,least_concern,60.49,three_toed,Brown-throated sloth,6.627,5.292
2268,2268,5.941,least_concern,60.113,three_toed,Brown-throated sloth,6.7,2.787
2269,2269,8.245,least_concern,59.971,three_toed,Brown-throated sloth,5.474,3.829
2270,2270,8.568,least_concern,60.07,three_toed,Brown-throated sloth,5.763,4.88
2271,2271,8.045,least_concern,59.548,three_toed,Brown-throated sloth,4.085,4.187
2272,2272,8.651,least_concern,59.453,three_toed,Brown-throated sloth,5.881,4.369
2273,2273,8.247,least_concern,60.616,three_toed,Brown-throated sloth,4.528,4.579
2274,2274,6.868,least_concern,61.071,three_toed,Brown-throated sloth,6.311,5.862
2275,2275,8.524,least_concern,61.206,three_toed,Brown-throated sloth,5.27,3.416
2276,2276,8.557,least_concern,60.454,three_toed,Brown-throated sloth,5.646,6.21
2277,2277,6.679,least_concern,62.373,three_toed,Brown-throated sloth,4.93,3.104
2278,2278,9.312,least_concern,59.369,three_toed,Brown-throated sloth,6.015,3.825
2279,2279,8.735,least_concern,59.668,three_toed,Brown-throated sloth,6.764,6.416
2280,2280,7.883,least_concern,58.293,three_toed,Brown-throated sloth,7.001,3.409
2281,2281,6.614,least_concern,62.555,three_toed,Brown-throated sloth,5.534,3.813
2282,2282,7.149,least_concern,63.035,three_toed,Brown-throated sloth,6.144,6.487
2283,2283,8.167,least_concern,61.743,three_toed,Brown-throated sloth,6.612,3.738
2284,2284,8.565,least_concern,62.854,three_toed,Brown-throated sloth,7.754,4.699
2285,2285,8.943,least_concern,61.143,three_toed,Brown-throated sloth,6.083,4.764
2286,2286,7.87,least_concern,60.277,three_toed,Brown-throated sloth,4.069,4.627
2287,2287,7.018,least_concern,61.946,three_toed,Brown-throated sloth,4.753,3.261
2288,2288,9.371,least_concern,62.025,three_toed,Brown-throated sloth,5.385,3.997
2289,2289,6.412,least_concern,61.881,three_toed,Brown-throated sloth,6.028,2.842
2290,2290,5.475,least_concern,62.268,three_toed,Brown-throated sloth,7.593,2.8
2291,2291,7.565,least_concern,60.484,three_toed,Brown-throated sloth,6.226,3.953
2292,2292,7.524,least_concern,61.158,three_toed,Brown-throated sloth,4.927,3.518
2293,2293,8.555,least_concern,59.911,three_toed,Brown-throated sloth,6.569,4.823
2294,2294,8.37,least_concern,60.363,three_toed,Brown-throated sloth,6.755,3.463
2295,2295,7.753,least_concern,61.944,three_toed,Brown-throated sloth,5.303,2.972
2296,2296,7.024,least_concern,62.478,three_toed,Brown-throated sloth,4.339,5.744
2297,2297,6.76,least_concern,62.712,three_toed,Brown-throated sloth,4.475,3.571
2298,2298,5.603,least_concern,60.49,three_toed,Brown-throated sloth,6.371,3.921
2299,2299,6.117,least_concern,61.692,three_toed,Brown-throated sloth,5.872,4.235
2300,2300,5.132,least_concern,60.851,three_toed,Brown-throated sloth,5.502,5.38
2301,2301,8.868,least_concern,61.974,three_toed,Brown-throated sloth,6.143,4.893
2302,2302,6.873,least_concern,61.627,three_toed,Brown-throated sloth,6.214,4.662
2303,2303,8.006,least_concern,61.343,three_toed,Brown-throated sloth,5.084,5.754
2304,2304,7.077,least_concern,60.77,three_toed,Brown-throated sloth,5.058,3.346
2305,2305,7.05,least_concern,62.014,three_toed,Brown-throated sloth,5.868,4.776
2306,2306,7.638,least_concern,59.464,three_toed,Brown-throated sloth,6.436,3.721
2307,2307,9.405,least_concern,61.762,three_toed,Brown-throated sloth,6.29,4.784
2308,2308,7.071,least_concern,59.714,three_toed,Brown-throated sloth,5.54,4.83
2309,2309,7.289,least_concern,61.753,three_toed,Brown-throated sloth,5.621,3.641
2310,2310,7.253,least_concern,60.448,three_toed,Brown-throated sloth,5.655,4.887
2311,2311,7.823,least_concern,59.92,three_toed,Brown-throated sloth,6.012,3.93
2312,2312,7.625,least_concern,63.08,three_toed,Brown-throated sloth,5.364,3.328
2313,2313,5.956,least_concern,61.417,three_toed,Brown-throated sloth,5.509,5.168
2314,2314,8.749,least_concern,60.237,three_toed,Brown-throated sloth,6.072,3.812
2315,2315,8.251,least_concern,61.359,three_toed,Brown-throated sloth,6.555,5.206
2316,2316,8.4,least_concern,62.081,three_toed,Brown-throated sloth,5.642,4.933
2317,2317,6.591,least_concern,61.917,three_toed,Brown-throated sloth,4.839,4.711
2318,2318,8.53,least_concern,61.231,three_toed,Brown-throated sloth,6.303,4.554
2319,2319,8.287,least_concern,60.266,three_toed,Brown-throated sloth,4.549,2.799
2320,2320,5.76,least_concern,61.469,three_toed,Brown-throated sloth,4.872,2.946
2321,2321,7.49,least_concern,60.479,three_toed,Brown-throated sloth,6.262,4.951
2322,2322,7.25,least_concern,61.388,three_toed,Brown-throated sloth,7.181,4.092
2323,2323,7.889,least_concern,61.81,three_toed,Brown-throated sloth,5.556,5.297
2324,2324,7.454,least_concern,60.843,three_toed,Brown-throated sloth,5.971,4.631
2325,2325,8.809,least_concern,59.751,three_toed,Brown-throated sloth,6.278,4.843
2326,2326,8.019,least_concern,60.729,three_toed,Brown-throated sloth,6.163,3.661
2327,2327,6.744,least_concern,60.577,three_toed,Brown-throated sloth,7.531,3.671
2328,2328,9.991,least_concern,60.03,three_toed,Brown-throated sloth,6.141,3.062
2329,2329,7.092,least_concern,61.341,three_toed,Brown-throated sloth,6.45,4.247
2330,2330,6.58,least_concern,61.744,three_toed,Brown-throated sloth,4.798,3.808
2331,2331,7.719,least_concern,62.777,three_toed,Brown-throated sloth,7.272,3.96
2332,2332,7.558,least_concern,62.429,three_toed,Brown-throated sloth,3.877,5.545
2333,2333,5.912,least_concern,62.13,three_toed,Brown-throated sloth,6.144,5.009
2334,2334,8.452,least_concern,61.9,three_toed,Brown-throated sloth,4.69,5.481
2335,2335,8.73,least_concern,59.662,three_toed,Brown-throated sloth,5.706,4.164
2336,2336,7.651,least_concern,59.085,three_toed,Brown-throated sloth,6.108,5.006
2337,2337,6.188,least_concern,60.286,three_toed,Brown-throated sloth,6.282,3.403
2338,2338,9.22,least_concern,60.085,three_toed,Brown-throated sloth,6.474,5.502
2339,2339,4.447,least_concern,60.823,three_toed,Brown-throated sloth,5.649,3.871
2340,2340,7.964,least_concern,59.257,three_toed,Brown-throated sloth,7.28,4.628
2341,2341,8.134,least_concern,60.383,three_toed,Brown-throated sloth,4.788,4.941
2342,2342,8.59,least_concern,60.496,three_toed,Brown-throated sloth,5.419,4.723
2343,2343,7.487,least_concern,60.788,three_toed,Brown-throated sloth,6.364,4.621
2344,2344,6.644,least_concern,60.903,three_toed,Brown-throated sloth,5.233,5.838
2345,2345,8.659,least_concern,60.153,three_toed,Brown-throated sloth,4.935,4.556
2346,2346,8.758,least_concern,61.454,three_toed,Brown-throated sloth,4.974,3.024
2347,2347,7.593,least_concern,61.363,three_toed,Brown-throated sloth,5.332,3.786
2348,2348,7.947,least_concern,61.114,three_toed,Brown-throated sloth,5.943,3.907
2349,2349,7.594,least_concern,60.225,three_toed,Brown-throated sloth,6.588,5.013
2350,2350,9.071,least_concern,60.626,three_toed,Brown-throated sloth,5.599,4.435
2351,2351,7.707,least_concern,60.106,three_toed,Brown-throated sloth,5.276,5.057
2352,2352,7.151,least_concern,59.864,three_toed,Brown-throated sloth,4.89,4.767
2353,2353,7.79,least_concern,60.202,three_toed,Brown-throated sloth,6.861,4.619
2354,2354,7.802,least_concern,61.728,three_toed,Brown-throated sloth,5.502,3.655
2355,2355,6.259,least_concern,58.618,three_toed,Brown-throated sloth,6.632,4.146
2356,2356,7.837,least_concern,60.021,three_toed,Brown-throated sloth,6.627,4.897
2357,2357,6.794,least_concern,61.215,three_toed,Brown-throated sloth,5.477,5.119
2358,2358,6.293,least_concern,61.252,three_toed,Brown-throated sloth,8.165,4.41
2359,2359,7.144,least_concern,59.783,three_toed,Brown-throated sloth,6.203,4.615
2360,2360,5.793,least_concern,60.488,three_toed,Brown-throated sloth,6.366,6.21
2361,2361,6.251,least_concern,60.536,three_toed,Brown-throated sloth,6.12,4.823
2362,2362,8.035,least_concern,60.875,three_toed,Brown-throated sloth,4.158,5.644
2363,2363,7.241,least_concern,59.358,three_toed,Brown-throated sloth,6.305,4.661
2364,2364,6.867,least_concern,62.109,three_toed,Brown-throated sloth,6.955,3.523
2365,2365,7.089,least_concern,60.851,three_toed,Brown-throated sloth,4.372,4.654
2366,2366,7.495,least_concern,61.379,three_toed,Brown-throated sloth,5.603,4.739
2367,2367,7.27,least_concern,63.697,three_toed,Brown-throated sloth,6.531,4.091
2368,2368,6.074,least_concern,59.971,three_toed,Brown-throated sloth,6.442,4.946
2369,2369,6.559,least_concern,62.479,three_toed,Brown-throated sloth,5.695,4.148
2370,2370,9.089,least_concern,61.728,three_toed,Brown-throated sloth,6.575,3.797
2371,2371,5.964,least_concern,60.921,three_toed,Brown-throated sloth,6.95,4.709
2372,2372,8.123,least_concern,59.89,three_toed,Brown-throated sloth,5.462,5.582
2373,2373,6.807,least_concern,60.583,three_toed,Brown-throated sloth,5.452,3.406
2374,2374,8.596,least_concern,61.966,three_toed,Brown-throated sloth,4.916,2.748
2375,2375,7.276,least_concern,60.951,three_toed,Brown-throated sloth,6.345,4.549
2376,2376,7.712,least_concern,61.669,three_toed,Brown-throated sloth,5.154,2.472
2377,2377,8.219,least_concern,60.716,three_toed,Brown-throated sloth,6.807,4.609
2378,2378,6.541,least_concern,60.621,three_toed,Brown-throated sloth,6.066,5.135
2379,2379,6.982,least_concern,61.233,three_toed,Brown-throated sloth,5.571,4.587
2380,2380,7.145,least_concern,62.519,three_toed,Brown-throated sloth,5.817,2.931
2381,2381,7.055,least_concern,60.499,three_toed,Brown-throated sloth,5.859,5.875
2382,2382,5.825,least_concern,61.389,three_toed,Brown-throated sloth,5.691,4.857
2383,2383,7.635,least_concern,61.103,three_toed,Brown-throated sloth,6.325,3.251
2384,2384,9.899,least_concern,61.02,three_toed,Brown-throated sloth,6.944,4.521
2385,2385,9.193,least_concern,62.923,three_toed,Brown-throated sloth,7.498,3.42
2386,2386,8.435,least_concern,63.497,three_toed,Brown-throated sloth,5.084,3.958
2387,2387,7.961,least_concern,59.669,three_toed,Brown-throated sloth,5.076,4.998
2388,2388,7.197,least_concern,60.097,three_toed,Brown-throated sloth,4.656,5.939
2389,2389,8.835,least_concern,60.013,three_toed,Brown-throated sloth,5.272,4.537
2390,2390,6.882,least_concern,61.409,three_toed,Brown-throated sloth,5.705,3.986
2391,2391,7.14,least_concern,60.352,three_toed,Brown-throated sloth,4.974,2.753
2392,2392,8.274,least_concern,62.427,three_toed,Brown-throated sloth,4.721,3.716
2393,2393,8.806,least_concern,59.394,three_toed,Brown-throated sloth,5.166,4.162
2394,2394,6.944,least_concern,59.805,three_toed,Brown-throated sloth,5.364,3.767
2395,2395,7.979,least_concern,60.336,three_toed,Brown-throated sloth,6.549,4.909
2396,2396,8.33,least_concern,60.675,three_toed,Brown-throated sloth,7.111,4.408
2397,2397,9.057,least_concern,61.571,three_toed,Brown-throated sloth,5.724,3.268
2398,2398,6.225,least_concern,61.03,three_toed,Brown-throated sloth,5.356,3.816
2399,2399,7.93,least_concern,61.284,three_toed,Brown-throated sloth,7.722,4.934
2400,2400,7.441,least_concern,60.426,three_toed,Brown-throated sloth,6.938,2.595
2401,2401,8.622,least_concern,59.613,three_toed,Brown-throated sloth,4.949,4.039
2402,2402,6.341,least_concern,60.639,three_toed,Brown-throated sloth,6.79,4.098
2403,2403,8.545,least_concern,60.296,three_toed,Brown-throated sloth,3.126,4.614
2404,2404,7.498,least_concern,61.677,three_toed,Brown-throated sloth,7.152,3.357
2405,2405,5.147,least_concern,63.029,three_toed,Brown-throated sloth,6.289,5.08
2406,2406,8.472,least_concern,62.125,three_toed,Brown-throated sloth,4.281,4.322
2407,2407,7.028,least_concern,60.892,three_toed,Brown-throated sloth,4.961,4.624
2408,2408,7.836,least_concern,61.367,three_toed,Brown-throated sloth,6.219,4.923
2409,2409,8.312,least_concern,63.04,three_toed,Brown-throated sloth,6.962,3.261
2410,2410,7.399,least_concern,60.814,three_toed,Brown-throated sloth,4.864,5.112
2411,2411,8.462,least_concern,59.705,three_toed,Brown-throated sloth,6.087,1.308
2412,2412,5.876,least_concern,61.531,three_toed,Brown-throated sloth,4.787,3.721
2413,2413,9.234,least_concern,59.559,three_toed,Brown-throated sloth,5.037,4.524
2414,2414,9.205,least_concern,60.31,three_toed,Brown-throated sloth,4.825,3.53
2415,2415,7.561,least_concern,61.383,three_toed,Brown-throated sloth,3.959,5.119
2416,2416,6.264,least_concern,62.026,three_toed,Brown-throated sloth,6.572,3.355
2417,2417,6.989,least_concern,61.925,three_toed,Brown-throated sloth,5.772,3.421
2418,2418,6.577,least_concern,62.327,three_toed,Brown-throated sloth,3.899,3.019
2419,2419,7.803,least_concern,60.875,three_toed,Brown-throated sloth,5.672,4.716
2420,2420,4.731,least_concern,61.292,three_toed,Brown-throated sloth,5.471,4.294
